,user_id,login_day,login_diff_time,distance_day,login_time,launch_time,camp_num,learn_num,finish_num,study_num,coupon,course_order_num,subscribe_num
2880,1656556286,4,0.75,116,14,0,1,2,1,0,0,1,1
2881,1656564092,8,0.88,367,52,2,3,13,12,1,1,0,1
2882,1656566025,1,0.0,175,12,0,0,0,0,0,0,0,0
2883,1656578846,1,0.0,171,44,0,1,1,0,0,0,0,0
2884,1656579346,6,0.83,373,14,2,2,8,8,0,0,0,1
2885,1656597843,3,0.67,54,22,1,2,2,2,0,0,0,0
2886,1657047597,1,0.0,187,2,0,1,0,0,0,0,0,0
2887,1657053404,7,1.0,370,35,1,1,7,5,1,0,0,0
2888,1657166026,3,2.33,8,1,0,1,0,0,0,0,0,0
2889,1657168747,6,0.83,83,4,2,2,4,1,0,0,0,0
2890,1657171486,5,1.4,378,69,0,3,3,1,0,0,0,0
2891,1657553532,6,1.17,374,61,1,2,7,10,1,0,0,0
2892,1657569023,5,66.2,23,11,0,1,2,2,0,1,0,1
2893,1657575005,5,0.8,375,60,1,2,9,9,1,1,0,1
2894,1657590414,8,0.88,19,154,2,3,7,7,1,2,1,1
2895,1657608294,7,0.86,44,37,0,2,10,9,0,0,0,1
2896,1657610689,5,1.4,21,40,1,2,6,5,1,0,0,0
2897,1657613171,3,2.0,23,69,0,2,2,1,1,0,0,0
2898,1657666796,3,10.0,165,4,1,1,0,0,0,0,0,0
2899,1657673245,7,0.86,32,145,3,3,7,7,0,0,0,0
2900,1657681075,6,1.17,15,107,0,2,4,4,0,0,0,1
2901,1657849750,4,1.75,375,5,1,1,1,1,0,0,0,0
2902,1657945969,1,0.0,165,1,0,3,0,0,0,0,0,0
2903,1657950844,4,1.25,42,9,1,2,5,0,0,0,0,0
2904,1658246165,2,1.0,107,3,0,2,1,0,0,0,0,0
2905,1658346254,8,0.88,379,24,2,1,5,2,0,0,0,0
2906,1658545830,3,1.33,91,5,0,1,2,0,0,0,0,0
2907,1658964628,4,1.25,31,44,1,3,4,4,1,0,0,1
2908,1658966991,6,1.0,367,43,3,2,4,2,0,0,0,1
2909,1658971794,2,2.0,33,6,0,2,1,0,0,0,0,0
2910,1658974347,6,1.0,44,21,0,1,5,5,0,0,0,0
2911,1658976281,4,0.75,92,89,0,2,2,2,0,0,0,1
2912,1658977364,7,53.57,14,36,2,2,5,2,1,2,4,1
2913,1658999223,1,0.0,115,47,0,2,2,3,0,1,0,1
2914,1659010896,5,1.4,15,30,0,0,4,2,0,0,0,0
2915,1659019100,1,0.0,186,0,0,1,0,0,0,0,0,0
2916,1659058467,6,0.83,61,82,0,0,8,7,0,0,1,0
2917,1659060103,1,0.0,188,0,0,1,0,0,1,0,0,1
2918,1659060957,3,2.0,40,11,1,1,1,1,1,0,0,0
2919,1659071871,2,1.5,110,0,0,2,0,0,1,0,0,1
2920,1659091727,8,0.88,11,25,2,2,8,5,0,0,0,1
2921,1659092465,4,1.75,21,14,1,3,1,0,0,0,1,1
2922,1659099101,2,0.5,157,11,0,1,1,1,0,0,0,0
2923,1659099817,5,7.8,91,13,1,4,3,3,0,0,0,0
2924,1659106906,6,0.83,62,39,0,2,10,9,1,0,0,1
2925,1659111599,8,0.88,11,19,3,1,5,4,0,1,0,0
2926,1659117319,5,1.0,60,17,0,1,4,3,0,0,0,1
2927,1659117606,5,1.4,366,29,0,2,4,4,1,2,0,1
2928,1659256383,5,8.0,20,1,3,1,0,0,0,0,0,2
2929,1659264057,6,1.17,371,44,1,1,1,1,1,0,0,0
2931,1659268208,2,3.0,39,2,0,2,0,0,0,0,0,0
2932,1659352123,7,1.0,380,34,2,1,4,4,0,0,0,1
2933,1659359999,2,0.5,162,138,0,1,0,0,0,0,0,1
2934,1659361049,1,0.0,132,5,0,1,1,0,0,0,0,1
2935,1659364501,4,1.25,31,20,0,1,3,3,0,0,0,0
2936,1659551988,5,1.4,371,26,0,1,4,3,0,0,0,0
2937,1659577570,5,1.4,373,29,0,1,0,0,0,0,0,0
2938,1659638639,5,1.4,19,245,0,2,6,6,1,1,0,0
2939,1659661525,2,3.5,373,0,0,1,0,0,0,0,0,0
2940,1659671201,3,2.0,47,2,0,1,0,0,0,0,0,1
2941,1659676606,8,0.88,380,40,1,3,9,6,0,0,0,1
2942,1659692826,5,74.8,42,44,0,3,6,6,0,1,0,1
2943,1659717770,3,1.67,365,23,1,2,2,2,1,0,0,1
2944,1659739588,6,14.33,86,104,1,2,2,1,1,0,0,1
2945,1660049893,5,1.0,36,51,0,2,4,5,1,0,0,1
2946,1660053188,4,1.75,375,46,1,1,5,3,1,0,0,1
2947,1660662510,4,2.75,135,1,2,1,0,0,0,0,0,1
2948,1660665961,5,1.0,52,13,0,1,2,0,0,0,0,1
2949,1660669833,3,2.0,47,9,0,3,1,0,0,0,0,0
2950,1660672858,3,0.67,43,1,0,1,1,0,0,0,0,0
2951,1660684466,4,1.75,23,1,0,2,1,0,0,0,0,1
2952,1660846504,2,0.5,165,25,1,1,1,1,0,0,0,0
2953,1660854040,3,1.67,58,6,0,1,2,2,0,0,0,0
2954,1660869308,4,0.75,85,56,0,1,6,6,0,0,0,0
2955,1662046417,7,0.86,32,19,0,2,6,6,0,0,0,1
2956,1662645609,4,1.0,68,2,0,4,0,0,0,0,0,0
2957,1662653677,2,3.5,20,1,0,1,0,0,0,0,0,1
2958,1662656698,2,2.5,56,19,0,1,1,1,0,0,0,0
2959,1662660416,3,2.0,41,3,0,1,1,0,0,0,0,1
2960,1662662402,3,2.0,38,29,0,1,5,4,0,0,0,0
2961,1662665446,4,1.5,22,31,1,2,4,0,0,0,0,1
2962,1662674526,1,0.0,159,0,0,2,0,0,0,2,0,1
2963,1662685128,5,1.4,380,33,1,2,5,2,0,1,0,2
2964,1662687046,7,0.86,42,22,0,1,5,5,0,0,0,0
2965,1662763484,3,2.0,35,27,2,0,1,0,0,1,1,1
2966,1662792004,7,1.0,15,20,0,2,4,4,0,0,0,0
2967,1663268223,2,0.5,167,4,0,2,0,0,0,0,0,1
2968,1663349261,1,0.0,176,6,0,1,0,0,0,0,0,0
2969,1663355776,3,1.33,69,6,0,3,3,0,0,0,0,1
2970,1663362500,4,1.0,92,7,0,1,3,2,0,0,1,0
2971,1663363163,6,1.0,29,37,1,2,6,5,0,0,0,0
2972,1663366574,3,1.67,63,7,0,1,3,2,0,0,0,0
2973,1663371963,3,1.0,140,9,2,1,1,0,1,0,0,1
2974,1663378043,3,1.33,371,3,1,5,0,0,0,2,9,0
2975,1663573214,5,1.2,46,34,0,1,4,4,0,0,0,0
2976,1663574890,1,0.0,185,46,0,1,0,0,0,0,0,1
2977,1663589756,7,0.86,374,28,0,3,3,2,0,0,0,1
2978,1663601675,6,1.0,39,10,0,1,5,5,0,0,0,1
2979,1663667381,3,2.33,152,1,1,2,0,0,0,0,0,0
2981,1663714408,1,0.0,21,136,0,1,1,1,0,0,0,0
2982,1663719083,3,0.67,140,147,0,1,5,1,0,0,0,0
2983,1663876967,8,0.88,378,54,1,3,10,8,1,0,1,0
2984,1663890234,6,1.17,23,27,3,2,4,2,0,2,0,1
2985,1663954386,5,1.4,367,20,1,1,3,0,0,0,1,1
2986,1663954930,5,1.4,371,9,1,3,2,0,0,2,0,0
2987,1663966414,8,0.88,374,234,2,2,7,7,0,0,0,2
2988,1663980092,7,1.0,20,17,0,1,4,4,0,0,0,1
2989,1663983952,6,1.0,40,17,0,1,4,4,0,0,0,0
2990,1664046769,6,1.17,19,14,1,1,3,3,1,0,0,1
2992,1664073956,6,1.17,21,10,0,3,6,3,0,0,0,0
2993,1664074645,3,1.67,56,9,1,1,2,2,0,0,0,1
2994,1664076058,3,1.33,92,31,0,1,5,3,1,0,0,1
2995,1664078728,3,1.0,116,3,0,2,0,0,0,0,0,0
2996,1664101864,4,1.75,19,6,0,2,0,0,1,2,0,1
2997,1664165918,1,0.0,184,2,0,1,0,0,0,0,0,0
2998,1664170466,1,0.0,186,2,0,1,0,0,0,0,0,0
2999,1664182221,7,0.86,15,51,0,2,8,5,1,0,0,1
3000,1664200963,5,0.8,41,51,1,2,7,6,1,0,0,0
3001,1664202004,5,1.0,58,17,1,1,5,5,0,0,0,0
3002,1664233396,4,1.5,31,12,0,1,3,3,0,0,0,1
3003,1664242064,4,1.25,63,10,0,1,1,0,0,0,0,0
3004,1664360335,1,0.0,186,2,0,1,0,0,0,0,0,1
3005,1664363890,3,0.67,133,6,1,3,1,0,0,0,0,0
3006,1664386403,1,0.0,182,0,0,1,0,0,0,0,0,0
3007,1664387839,7,0.86,45,36,1,2,10,10,1,1,0,1
3008,1664387856,9,5.22,70,48,1,1,4,0,0,0,0,0
3009,1664387960,2,1.0,139,14,0,1,0,0,0,0,0,0
3010,1664400596,5,0.8,69,5,2,2,0,0,0,0,0,0
3011,1664417906,2,1.0,131,0,0,1,0,0,0,0,0,0
3012,1664425127,2,0.5,152,1,0,2,0,0,0,0,0,1
3013,1664427022,2,0.5,159,4,0,1,0,0,0,0,0,1
3014,1664444251,3,1.0,103,2,2,2,0,0,0,1,0,0
3015,1664456854,4,1.75,380,2,2,2,0,0,0,0,0,1
3016,1664468885,4,1.75,374,1,0,1,0,0,0,0,0,0
3017,1664478109,7,0.86,23,45,2,2,8,8,1,0,0,1
3018,1664492376,8,1.5,369,21,2,2,6,6,1,2,0,0
3019,1664494217,3,1.33,375,35,1,2,1,1,0,1,0,0
3020,1664494995,6,1.0,360,53,0,0,12,12,1,0,0,0
3021,1664498577,4,1.5,42,71,0,1,2,2,0,0,0,1
3022,1664510278,1,0.0,134,6,0,2,1,1,0,0,0,0
3023,1664510472,5,1.4,376,14,0,1,4,4,0,0,0,1
3024,1664519851,3,1.0,118,8,0,2,1,0,0,0,0,0
3025,1664520083,1,0.0,0,0,0,2,0,0,0,0,0,0
3026,1664523263,6,1.0,373,86,2,2,9,9,0,0,0,0
3028,1664530663,5,0.8,86,82,2,4,4,4,0,0,0,0
3029,1664555045,6,1.0,42,13,1,1,3,1,1,0,0,0
3030,1664568374,4,1.25,35,73,0,2,5,5,0,0,0,1
3031,1664574895,6,1.17,20,11,0,1,1,1,1,0,0,0
3032,1664581331,2,0.5,144,7,0,0,2,0,0,0,0,1
3033,1664588811,9,6.44,381,80,2,5,8,7,1,1,0,1
3034,1664599588,5,0.8,84,21,0,1,2,2,0,0,0,0
3035,1664601988,4,1.25,67,37,3,2,4,4,0,1,0,0
3036,1664629946,1,0.0,186,15,0,1,1,0,0,0,0,0
3037,1664667346,2,1.5,34,12,0,1,2,2,0,0,0,0
3038,1664676696,5,1.2,2,21,0,1,3,3,0,1,0,0
3039,1664680653,4,1.25,69,20,1,2,2,0,0,0,0,1
3040,1664687551,5,0.8,82,24,0,1,4,4,0,0,0,0
3041,1664704872,2,0.5,140,25,0,3,1,1,0,0,0,0
3042,1664881007,6,1.17,371,32,1,1,4,4,0,0,0,0
3043,1664885046,1,0.0,67,5,0,1,0,0,0,0,0,0
3044,1664946556,2,1.5,93,39,0,0,3,3,1,0,0,0
3045,1664952111,6,1.17,369,21,1,2,6,1,0,1,0,0
3046,1664964863,3,2.0,39,16,0,1,4,1,0,0,0,0
3047,1664967829,4,11.5,83,10,2,1,1,0,0,0,0,1
3048,1664973322,7,0.86,40,42,1,3,15,14,0,0,0,0
3049,1664977121,6,1.17,366,12,2,1,3,2,0,0,0,2
3050,1664995323,7,1.0,374,11,2,3,6,6,1,0,0,1
3051,1665447276,7,50.0,25,104,1,1,3,3,1,1,0,0
3052,1665449924,1,0.0,190,0,0,1,0,0,0,0,0,0
3053,1665461037,4,1.25,34,14,1,3,2,0,0,0,0,1
3054,1665463026,3,17.33,188,0,1,1,0,0,0,0,1,0
3055,1665483056,3,0.67,127,1,0,1,0,0,0,0,0,0
3056,1665488189,2,18.5,177,3,1,1,0,0,0,1,0,0
3057,1665497817,5,66.0,90,15,1,1,5,5,0,2,0,0
3058,1665500968,2,1.0,118,29,1,4,1,1,0,0,0,0
3059,1665502938,6,0.83,44,57,0,3,10,11,1,0,0,0
3060,1665547243,7,0.86,381,46,2,2,8,8,0,1,0,2
3061,1665547505,7,1.0,21,75,0,1,7,6,1,0,0,0
3062,1665595333,1,0.0,41,0,0,1,0,0,0,0,0,1
3063,1665606164,7,1.0,20,21,1,1,5,4,0,0,0,1
3064,1665756052,5,0.8,39,50,0,3,9,4,0,0,0,0
3065,1665773916,1,0.0,24,1,0,3,0,0,0,0,0,0
3066,1665774458,2,1.5,118,0,0,1,1,1,0,0,0,0
3067,1665790830,2,0.5,155,17,0,0,0,0,0,0,0,1
3068,1665807014,5,1.4,370,31,0,2,4,4,1,0,0,1
3069,1665808340,4,0.75,118,18,0,1,2,1,0,1,0,1
3070,1665814212,5,0.8,68,131,0,2,3,0,0,0,0,1
3071,1665832746,7,1.0,0,45,1,0,4,5,0,0,0,1
3072,1665835064,4,1.0,85,48,1,4,4,2,0,0,0,0
3073,1665847577,4,0.75,371,14,0,1,2,2,0,0,0,0
3074,1665849827,1,0.0,166,1,0,1,0,0,0,0,0,0
3075,1665854355,3,2.0,33,10,0,1,1,0,0,0,0,0
3076,1665860213,2,0.5,156,1,0,1,0,0,0,0,0,0
3077,1665873247,7,0.86,47,17,0,2,9,9,0,0,0,0
3078,1665881231,3,2.0,29,41,1,2,3,2,1,0,0,1
3079,1665881667,4,1.0,44,24,0,1,2,0,0,0,0,1
3080,1665886621,3,1.67,57,9,0,1,2,1,0,0,0,0
3081,1665904068,2,0.5,166,2,0,1,2,1,0,0,0,0
3082,1665922459,8,1.5,376,14,2,1,5,1,0,0,0,0
3083,1665925148,4,0.75,102,26,1,2,2,2,0,0,0,1
3084,1665930578,2,3.5,13,1,0,2,0,0,0,0,0,0
3085,1665937687,8,0.88,17,64,2,3,10,10,0,0,0,2
3086,1666445895,5,1.0,46,52,1,2,7,7,0,0,0,0
3087,1666448714,6,1.0,40,226,0,1,9,9,0,0,0,1
3088,1666457879,2,0.5,160,3,0,1,1,0,0,0,0,0
3089,1666465171,6,0.83,69,19,0,1,3,3,0,0,0,1
3090,1666470725,6,1.0,45,1,1,2,0,0,0,1,0,0
3091,1666482010,6,1.0,21,37,0,3,9,5,0,0,0,0
3092,1666489530,2,0.5,157,3,1,1,0,0,0,0,0,1
3093,1666492060,5,1.4,374,15,0,1,3,1,1,0,0,0
3094,1666506176,4,1.0,20,30,0,1,1,0,0,0,0,0
3095,1666511494,7,0.86,380,57,1,2,13,13,1,0,0,0
3096,1666518495,3,2.33,373,13,0,1,1,1,1,0,0,1
3097,1666545327,2,3.0,43,1,0,1,0,0,0,0,0,0
3098,1666547031,3,85.33,24,128,1,0,1,2,0,1,1,1
3099,1666550615,4,1.5,40,97,2,3,8,5,1,0,0,1
3100,1666559908,3,2.33,23,4,0,2,2,0,0,1,0,0
3101,1666573676,3,1.0,115,12,1,0,1,0,0,0,0,0
3102,1666573693,2,0.5,159,0,1,1,0,0,1,0,0,0
3103,1666573750,4,1.75,14,1,0,2,0,0,0,0,0,1
3104,1666573937,5,1.0,32,46,0,4,13,11,1,0,0,0
3106,1666577305,3,2.0,45,17,0,4,4,3,0,0,0,0
3107,1666657379,4,0.75,104,61,0,1,7,6,0,0,0,0
3108,1666681801,5,1.2,39,13,0,1,3,3,0,0,0,0
3109,1666698229,6,0.83,17,76,1,1,10,10,0,1,0,0
3110,1666706448,5,1.4,374,13,1,1,3,3,0,0,0,1
3111,1666710962,2,0.5,112,5,0,3,1,1,0,0,0,0
3112,1666717357,7,1.0,369,33,0,2,4,6,1,0,1,0
3113,1666745941,3,2.0,380,26,1,1,4,3,0,0,0,1
3114,1666761448,7,1.0,20,11,0,1,5,5,0,0,0,1
3115,1666765551,4,0.75,37,43,0,2,6,6,1,0,0,0
3117,1666774688,6,1.17,370,12,0,2,3,2,0,4,0,1
3118,1666780614,6,1.17,376,24,0,2,4,4,0,0,0,2
3119,1666804918,6,0.83,42,80,0,5,14,14,1,0,0,0
3120,1666810938,4,1.75,381,4,0,1,0,0,0,0,0,0
3121,1666820690,8,0.88,375,41,0,3,12,12,1,0,0,1
3122,1667460565,2,0.5,158,239,0,1,1,0,0,0,0,1
3123,1667483029,1,0.0,129,4,0,1,1,1,0,0,0,0
3124,1667483888,4,1.25,59,6,3,2,3,3,0,1,0,0
3125,1667515495,4,0.75,35,23,0,2,0,0,1,0,0,1
3126,1667545350,6,1.17,360,23,1,1,0,0,0,0,0,1
3127,1667560362,5,0.8,67,84,0,1,8,7,0,0,0,1
3128,1667565839,7,13.71,20,62,0,1,2,0,1,0,0,1
3129,1667569106,7,1.0,382,31,3,2,7,6,0,1,0,0
3130,1667583285,3,1.0,165,17,0,1,4,0,0,1,0,1
3131,1667595047,7,1.0,380,20,0,2,5,4,0,0,0,0
3132,1667599371,2,0.5,158,6,0,2,1,0,0,0,0,0
3134,1667614074,2,1.0,135,2,0,1,0,0,0,0,0,0
3135,1667617242,3,1.0,112,11,1,1,1,1,0,0,0,1
3136,1668260292,7,1.0,369,116,2,3,9,9,0,0,0,1
3137,1668261021,6,1.17,20,85,1,3,12,12,0,0,0,1
3138,1668267377,8,1.0,366,34,1,1,4,4,0,1,0,0
3139,1668290230,6,1.17,376,35,0,1,4,4,0,1,0,0
3140,1668306349,4,0.75,44,24,0,4,5,1,0,0,0,0
3141,1668357828,6,1.0,45,43,0,2,10,10,0,0,0,1
3142,1668361436,6,1.17,376,19,2,2,8,3,0,0,0,1
3144,1668387609,5,1.4,372,38,0,2,4,3,1,0,0,1
3145,1668665696,2,3.0,42,9,0,1,1,0,0,0,0,0
3146,1668670181,3,1.33,78,2,0,2,0,0,0,0,0,0
3147,1668675722,8,0.88,370,19,1,2,8,7,1,0,0,1
3148,1668695375,3,2.0,14,0,1,1,0,0,0,0,1,0
3149,1668695832,7,0.86,37,25,1,2,10,6,1,2,0,0
3150,1668700083,3,1.67,67,12,1,2,6,1,1,1,5,2
3152,1668713295,6,1.0,39,90,1,3,10,8,0,0,0,1
3153,1668720157,6,1.0,371,36,0,1,7,7,1,0,0,0
3154,1668755622,4,1.75,22,12,0,2,1,1,0,0,1,0
3155,1668763843,5,1.2,20,48,2,3,6,2,0,0,0,1
3156,1668767874,3,1.0,115,17,1,2,1,1,1,0,0,0
3157,1668768630,6,1.17,371,55,1,2,4,3,0,0,0,1
3158,1668778305,5,5.0,122,5,1,1,0,0,0,0,0,0
3159,1668786920,5,1.4,379,179,0,1,3,3,0,0,0,1
3160,1668787266,3,0.67,22,191,2,2,1,0,0,1,0,0
3161,1668788024,3,1.33,94,1,0,2,1,0,0,0,0,1
3162,1668791805,5,1.0,59,47,0,2,2,0,0,0,0,0
3163,1668795838,1,0.0,153,93,0,0,3,1,1,0,0,0
3164,1668800172,3,0.67,129,1,0,1,0,0,0,0,0,1
3165,1668805049,3,0.67,138,1,0,2,0,0,0,0,0,1
3167,1668808736,6,0.83,55,136,0,0,5,5,0,0,0,1
3168,1668820147,1,0.0,182,7,0,2,1,0,0,0,0,0
3169,1669045249,7,1.0,22,57,2,3,7,6,0,0,0,1
3170,1669045477,6,1.0,43,24,0,2,5,5,1,0,0,1
3171,1669064723,2,1.0,117,22,0,1,0,0,0,0,0,0
3172,1669084025,4,1.0,68,85,1,2,0,0,0,0,0,1
3173,1669087119,5,0.8,86,175,1,0,3,4,0,0,0,1
3174,1669090924,6,0.83,60,11,2,3,4,4,0,0,0,0
3175,1669094054,5,1.2,34,54,0,1,2,0,0,0,0,1
3176,1669099308,4,1.75,371,176,0,3,3,0,0,0,0,0
3177,1669102553,6,1.0,37,11,1,1,2,2,0,0,0,0
3178,1669106259,6,1.17,381,66,0,2,4,4,0,0,0,0
3179,1669114301,3,1.0,35,75,0,2,6,6,1,0,0,0
3180,1669116722,5,1.2,45,46,1,2,7,7,0,0,0,0
3181,1669129948,1,0.0,72,3,0,2,0,1,0,0,0,1
3182,1669136122,1,0.0,24,2,1,1,0,0,0,0,0,0
3183,1669143165,3,1.0,114,4,0,1,2,0,0,0,0,0
3184,1669146942,7,1.0,370,21,1,3,8,4,0,0,0,0
3185,1669149726,3,1.67,67,5,0,1,1,0,0,0,0,0
3186,1669152606,6,1.0,377,41,0,1,3,3,0,0,0,0
3187,1669178914,4,1.0,68,4,0,2,1,0,0,0,0,0
3188,1669181169,4,1.5,38,56,2,1,2,6,1,1,3,1
3189,1669190333,5,1.4,16,6,0,1,4,4,0,0,0,0
3190,1669190682,3,1.0,106,12,0,3,0,0,0,0,0,2
3191,1669192459,6,0.83,21,20,0,2,6,5,0,0,0,0
3192,1669195156,2,2.0,89,1,0,2,0,0,0,1,0,2
3193,1669218613,4,1.75,21,15,0,1,3,1,0,0,0,0
3194,1669220969,7,1.0,18,13,2,1,4,3,0,0,0,0
3195,1669227805,3,2.0,370,18,0,1,2,0,0,0,0,0
3196,1669229732,4,1.75,38,41,1,0,2,3,0,0,0,0
3197,1669243040,9,41.11,16,44,0,3,9,9,1,1,1,1
3198,1669447032,5,0.8,94,17,1,1,5,6,1,0,0,0
3199,1669450419,2,0.5,22,119,1,5,4,4,1,0,0,0
3200,1669454366,8,0.88,360,161,0,1,5,5,0,0,0,0
3201,1669459867,2,3.0,188,1,1,1,0,0,0,0,0,0
3202,1669463524,5,1.2,36,148,0,2,2,1,0,0,0,0
3204,1669488939,3,2.33,379,44,0,1,4,3,0,0,0,0
3205,1669525237,3,0.67,120,41,0,1,4,3,0,0,0,0
3206,1669530002,5,0.8,82,19,0,1,3,4,0,0,0,0
3208,1669553511,4,1.25,68,1,0,1,0,0,0,0,0,2
3209,1669560870,6,1.5,44,29,2,2,6,6,1,0,6,0
3210,1669582919,2,1.5,86,54,0,1,2,1,0,0,0,0
3211,1669587069,3,0.67,116,42,0,1,5,5,0,0,0,0
3212,1669611946,5,1.4,23,8,0,2,2,1,0,1,0,1
3213,1669630091,4,1.0,44,25,0,1,3,2,0,0,0,1
3214,1669636503,1,0.0,181,24,0,2,0,0,0,0,0,0
3215,1669657373,6,1.17,374,20,4,2,3,3,0,1,0,0
3216,1669663831,4,1.0,44,35,0,1,5,5,0,0,0,0
3217,1669716165,6,1.0,15,46,0,4,6,5,1,0,0,0
3218,1669725275,5,57.6,23,18,0,1,6,3,1,2,5,2
3219,1669729363,2,3.0,16,580,1,1,0,0,0,51,0,1
3220,1669755552,7,0.86,32,42,2,2,10,10,0,1,0,0
3221,1669762794,4,1.75,377,9,0,2,2,1,0,0,0,1
3222,1669765075,5,0.8,24,159,0,1,4,3,0,1,1,0
3223,1669767045,8,0.88,36,77,4,1,5,5,0,0,0,1
3224,1669814539,6,0.83,65,5,4,2,4,4,1,1,0,0
3225,1669818876,4,0.75,48,38,1,3,3,3,0,0,0,0
3226,1669824816,6,1.0,374,34,3,3,5,5,1,2,0,1
3227,1669829164,6,1.17,23,27,0,1,2,2,0,1,0,0
3228,1669829620,3,1.67,70,1,0,1,1,0,0,0,0,0
3229,1669830909,3,2.33,377,23,0,0,2,1,0,0,0,0
3230,1669831028,6,1.17,369,25,0,4,2,1,0,0,0,1
3231,1670057824,2,0.5,155,1,0,2,0,0,0,0,0,0
3232,1670070687,3,2.0,40,9,0,1,2,2,0,0,0,0
3233,1670103235,6,1.17,368,42,1,1,3,2,0,1,0,0
3234,1670147940,3,1.67,41,8,1,3,2,1,0,0,0,0
3235,1670183331,3,1.33,67,114,0,1,1,5,0,0,0,1
3236,1670187747,7,1.0,382,60,0,1,5,1,0,0,0,0
3237,1670195061,6,1.17,378,1,2,1,0,0,0,0,0,0
3238,1670196072,5,1.2,38,3,0,2,1,1,0,0,0,0
3239,1670201874,3,1.0,92,10,0,5,5,1,0,0,0,1
3240,1670523073,3,1.67,30,28,3,2,3,1,1,0,0,0
3241,1670530538,2,1.5,117,4,0,2,1,0,0,0,0,1
3242,1670542073,4,1.5,370,63,2,1,5,4,0,0,4,1
3243,1670566900,3,2.33,365,2,0,1,2,0,0,0,0,0
3244,1670574098,6,0.83,57,80,1,0,9,6,1,0,0,1
3245,1670577273,1,0.0,108,0,0,2,0,0,0,0,0,1
3246,1670585950,4,0.75,94,182,0,2,4,4,0,1,0,0
3247,1670592670,5,0.8,41,70,3,1,5,5,1,0,0,2
3248,1670627772,6,0.83,69,13,0,1,4,4,0,0,0,1
3249,1670630379,1,0.0,178,4,0,2,0,0,0,3,0,1
3250,1670781663,6,1.0,372,35,3,2,5,5,0,0,0,1
3251,1670786505,7,8.43,45,45,1,4,5,6,1,0,0,1
3253,1670790167,3,19.0,1407,0,0,1,0,0,1,1,0,1
3254,1670792955,6,0.83,59,11,0,1,1,0,0,0,0,0
3255,1670849703,3,0.67,138,17,0,2,2,0,0,0,0,0
3256,1670857712,2,1.5,107,1,0,2,0,0,0,0,0,1
3257,1670864257,4,1.0,83,11,0,1,3,1,0,0,0,0
3258,1670873843,1,0.0,189,0,0,1,0,0,0,0,0,1
3259,1670877262,1,0.0,153,1,0,2,0,0,0,0,0,1
3260,1670877642,3,1.0,0,39,0,2,3,3,0,0,0,1
3261,1670888697,1,0.0,188,0,0,1,0,0,0,0,0,1
3262,1671552239,2,1.0,139,2,0,1,0,0,0,0,0,0
3263,1671557799,6,0.83,23,294,0,4,8,3,0,0,0,0
3264,1671561673,3,2.0,30,1,0,1,0,0,0,0,0,1
3265,1671847874,5,1.4,58,22,2,1,1,1,0,0,0,0
3266,1671850685,3,1.33,93,0,0,2,1,0,0,0,0,1
3267,1671876320,4,1.25,38,2,1,1,0,0,0,0,0,1
3268,1671881545,2,0.5,151,5,1,1,0,0,0,0,0,0
3269,1671886280,6,7.0,375,7,3,1,2,1,0,0,0,0
3270,1671888484,7,0.86,37,33,2,2,10,9,1,0,0,0
3271,1671894487,2,0.5,157,2,0,1,0,0,0,0,0,0
3272,1671898422,3,0.67,132,2,0,2,1,0,0,0,0,0
3273,1671903774,2,0.5,159,4,1,0,0,0,0,0,0,1
3274,1671904206,5,1.2,38,37,1,3,3,3,0,0,0,2
3275,1671911545,7,0.86,34,28,1,1,4,1,0,1,0,1
3276,1671911750,7,0.86,19,51,5,3,8,8,1,0,0,0
3277,1671930423,4,1.0,93,17,0,2,3,2,0,0,0,1
3278,1671930956,8,1.0,380,44,3,2,5,5,0,0,0,0
3279,1671946186,5,1.0,35,36,0,3,0,0,0,0,0,0
3280,1671964814,4,1.0,46,9,2,2,4,3,0,0,0,1
3281,1671968623,6,0.83,42,127,0,5,8,5,1,0,0,0
3282,1671973549,3,1.33,377,38,0,1,3,1,0,0,0,0
3283,1671996743,1,0.0,177,21,0,1,0,0,0,0,0,0
3284,1672034480,5,18.4,103,120,3,3,3,2,0,0,0,0
3285,1672037007,6,0.83,67,89,0,2,10,9,0,0,0,0
3286,1672351711,2,2.0,81,17,0,1,1,0,0,0,0,0
3287,1672382205,4,0.75,112,295,0,2,4,1,0,0,0,0
3288,1672385342,3,0.67,164,6,1,1,1,0,0,0,0,0
3289,1672387729,6,1.17,372,22,0,1,4,4,0,0,0,1
3290,1672426715,1,0.0,134,40,0,1,2,1,0,0,0,0
3291,1672448569,6,1.0,37,51,2,3,9,7,1,4,1,1
3292,1672460901,2,2.0,90,5,0,2,2,0,0,0,0,0
3293,1672462528,6,1.0,375,122,1,3,9,10,1,2,0,1
3294,1672467645,3,2.33,378,3,0,2,1,0,0,0,0,1
3295,1672469625,4,1.25,59,6,0,2,1,1,0,0,0,1
3296,1672482314,2,0.5,157,10,0,1,1,1,0,0,0,0
3297,1672487337,7,1.0,89,25,2,1,3,2,1,0,0,0
3298,1672502676,6,1.0,40,41,0,2,7,6,0,0,0,2
3299,1672508861,5,1.0,67,14,0,2,4,2,0,0,0,0
3300,1672516220,1,0.0,187,0,0,1,0,0,0,0,0,0
3301,1672525372,3,0.67,96,28,1,1,2,0,0,0,0,0
